Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
LPG,United Parcel Service,115 Commission Blvd,,Lafayette,LA,70508,,,E,,Private,,,,,,,,,,,,200-9,30.168788,-91.987998,2022-03-07,74508,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,2404 Fruge St,,Lake Charles,LA,70601,,,E,,Private,,,,,,,,,,,,200-9,30.234433,-93.183823,2022-03-07,74509,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,4500 Firestone Rd,,Metairie,LA,70001,,,E,,Private,,,,,,,,,,,,200-8,29.969373,-90.178497,2022-03-07,74510,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,2600 Booth St,,Monroe,LA,71201,,,E,,Private,,,,,,,,,,,,200-9,32.503416,-92.087529,2022-03-07,74511,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,157 Country Ln,,Opelousas,LA,70570,,,E,,Private,,,,,,,,,,,,200-8,30.558552,-92.071879,2022-03-07,74512,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,2001 Highway 190 Bypass,,Covington,LA,70433,,,E,,Private,,,,,,,,,,,,200-8,30.462848,-90.083417,2022-03-07,74513,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,3750 Spencer St,,Harvey,LA,70058,,,E,,Private,,,,,,,,,,,,200-9,29.869576,-90.083924,2022-03-07,74514,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1224 26th St SE,,Hickory,NC,28602,,,E,,Private,,,,,,,,,,,,200-9,35.711672,-81.28664,2022-03-07,74515,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1811 E Broadway,,Altus,OK,73521,,,E,,Private,,,,,,,,,,,,200-8,34.637731,-99.309822,2022-03-07,74516,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1834 W Chestnut,,Enid,OK,73701,,,E,,Private,,,,,,,,,,,,GPS,36.4052281,-97.8515079,2022-03-07,74517,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1601 N Tucker,,Shawnee,OK,74801,,,E,,Private,,,,,,,,,,,,200-9,35.344925,-96.913698,2022-03-07,74518,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,908 S Mound St,,Stillwater,OK,74074,,,E,,Private,,,,,,,,,,,,200-8,36.111824,-97.052667,2022-03-07,74519,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,4231 1st St,,Woodward,OK,73801,,,E,,Private,,,,,,,,,,,,200-8,36.407376,-99.380525,2022-03-07,74520,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,15545 Highway 70,,Ardmore,OK,73401,,,E,,Private,,,,,,,,,,,,200-8,34.17276,-97.24105,2022-03-07,74521,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,Route 1 Box 444,,Clinton,OK,73601,,,E,,Private,,,,,,,,,,,,GPS,35.4653,-98.985,2022-03-07,74522,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1401 Duke St,,Hugo,OK,74743,,,E,,Private,,,,,,,,,,,,200-8,34.009457,-95.497155,2022-03-07,74523,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,6 Express Ln,,McAlester,OK,74501,,,E,,Private,,,,,,,,,,,,GPS,34.8856495,-95.7747077,2022-03-07,74524,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1005 W Shawnee St,,Muskogee,OK,74401,,,E,,Private,,,,,,,,,,,,200-8,35.769632,-95.374544,2022-03-07,74525,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,1018 W Hartford,,Ponca City,OK,74601,,,E,,Private,,,,,,,,,,,,200-9,36.720911,-97.096261,2022-03-07,74526,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,406 E Houser Ave,,Sallisaw,OK,74955,,,E,,Private,,,,,,,,,,,,GPS,35.4455061595669,-94.79780178465575,2022-03-07,74527,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,440 Eastern State Hospital Rd,,Vinita,OK,74301,,,E,,Private,,,,,,,,,,,,200-8,36.655958,-95.130261,2022-03-07,74528,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,United Parcel Service,9641 Pozos Ln,,Conroe,TX,77303,,,E,,Private,,,,,,,,,,,,200-9,30.355741,-95.429249,2022-03-07,74529,2022-03-07 19:49:53 UTC,P,,,2016-03-30,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,Kakco,4355 Lafayette Blvd,"I-65, exit to Lafayette Rd and 46th St.",Indianapolis,IN,46254,,317-829-1486  317-590-5610,E,,Public - Credit card at all times,24 hours daily,A CFN D M V Voyager Wright_Exp,,,,,,,,,,200-9,39.834688,-86.25018,2022-10-11,74901,2022-10-11 18:56:12 UTC,P,,,2016-10-31,,,false,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false
LPG,Lictus Keystone,8799 W Main St,,Clymer,NY,14724,,716-355-6363,E,,Public,"8:30am-5pm M-F, 8am-12pm Sat",A Cash Checks D GasCard M PHH V Voyager Wright_Exp,,,,,,,,,,200-9,42.020413,-79.634017,2022-03-07,75105,2022-03-07 19:49:53 UTC,P,,,2016-04-18,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Mutual Propane,1310 E 6th St,Near Highway 91 and 15,Corona,CA,92879,,951-279-8633,E,,Public,8am-4:30pm M-F,A Cash D M V,,,,,,,,,,200-9,33.873961,-117.544355,2022-06-14,75384,2022-06-14 16:26:13 UTC,P,,,2016-04-25,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Pacific Pride,2312 Monroe Dr,,Gainesville,GA,30501,,770-532-8661,E,,Public - Card key at all times,24 hours daily with card key; contact Jay Fulenwider (770-532-8661 x24) for access,Proprietor,,,,,,,,,,200-9,34.267825,-83.81522,2022-07-12,75426,2022-07-12 20:31:42 UTC,P,,,2016-04-27,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Taylor Rental - Propane AutoGas LLC,2224 State Rd 8,,Auburn,IN,46706,,260 925-3000,E,,Public - Credit card at all times,"8am-5pm M-F, 8am-12pm Sat; 24 hours daily with access card; call 260-837-8300 to arrange for training and Surperior Energy card; Also accepts Superior Energy card",A D Debit M V Voyager,,,,,,,,,,200-9,41.366046,-85.086176,2022-09-14,75473,2022-09-14 15:49:44 UTC,P,,,2016-04-29,,,true,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Granbury Service Center,401 N Park St,,Granbury,TX,76048,,,E,,Private - Government only,,,,,,,,,,,,200-9,32.445626,-97.802123,2022-04-06,75474,2022-04-06 14:08:04 UTC,LG,,,2021-04-27,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,,,,,,
LPG,Ideal Bottle Gas,9 Pinehurst Dr,,Bellport,NY,11713,,631-376-0740,E,,Public - Credit card at all times,"8am-4:15pm M-F, 8am-1:45pm Sat",D M V,,,,,,,,,,200-9,40.806551,-72.947099,2022-03-07,75475,2022-03-07 19:49:53 UTC,P,,,2016-04-29,,,true,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Thompson Gas,439 Family Church Rd,Highway 64,Murphy,NC,28906,,828-835-9798,T,2022-03-02,TEMPORARILY UNAVAILABLE (Public),8am-5pm M-F,Cash Checks D M V,,,,,,,,,,200-9,35.06212,-83.961886,2022-01-10,75611,2022-02-22 17:20:35 UTC,P,,,2022-03-02,,,true,,,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Alliance AutoGas - Palmetto Propane,133 Davis Rd,,Martinez,GA,30907,,800-233-1882,E,,Public - Card key after hours,9am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),A ALLIANCE Cash CFN Checks D M V,,,,,,,,,,200-9,33.506832,-82.083706,2022-05-05,75622,2022-05-05 20:22:04 UTC,P,,,2016-11-10,,,true,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Blossman Gas Inc,1088 Moneta Rd,,Bedford,VA,24523,,540-587-5400,E,,Public,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),ALLIANCE Cash Checks M V,,,,,,,,,,200-9,37.315151,-79.537253,2022-10-11,75660,2022-10-11 18:56:12 UTC,P,,,2016-05-18,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Agtegra Co-op,800 5th Ave,,Ipswich,SD,57451,,605-426-6709,E,,Public - Card key at all times,24 hours daily with Alliance AutoGas card (self-service),ALLIANCE,,,,,,,,,,200-8,45.447883,-99.034995,2021-09-10,75662,2022-08-31 00:55:32 UTC,P,,,2016-06-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,COOP,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Cubby's,4812 Howard Blvd,Howard Blvd and 48th Ave,Columbus,NE,68601,,402-785-2365,E,,Public - Card key at all times,24 hours daily; contact Otte Oil at 402-785-2365 for account setup,D GasCard M V Voyager Wright_Exp,,,,,,,,,,200-8,41.44141,-97.388403,2022-04-06,75664,2022-04-06 14:08:04 UTC,P,,,2016-05-18,,,false,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Mass Transportation Authority - Your Ride Service Center,3227 N State Rd,,Davidson,MI,48423,,,E,,Private - Fleet customers only,Call 810-931-4567 for retail sales,,,,,,,,,,,200-8,43.055438,-83.518262,2022-05-05,75802,2022-05-05 20:22:04 UTC,LG,,,2018-02-01,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Insight FS,2021 36th St N,,Wisconsin Rapids,WI,54494,,715-423-6280,E,,Public,7:30am-4:30pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,44.406171,-89.782004,2021-11-04,75960,2022-11-14 12:01:04 UTC,P,,,2016-05-31,,,true,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Orange County - Motor Pool Fueling Station,600 NC Highway 86 N,,Hillsborough,NC,27278,,919-245-2625,E,,Private - Government only,24 hours daily; for government customers only; call 919-245-2625 for access,,,,,,,,,,,GPS,36.092325,-79.106383,2022-01-10,76425,2022-11-14 16:53:32 UTC,LG,,,2016-03-01,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Alliance AutoGas - Riverside Chevron,125 E Riverside Dr,,St. George,UT,84790,,435-628-6900  801-298-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.081803,-113.580826,2022-03-07,76990,2022-03-07 19:49:53 UTC,P,,,2016-07-15,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,406 W 8th St,,Alturas,CA,96101,,530-233-2610,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,41.491382,-120.547904,2022-09-14,77072,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,429 Crane Blvd,,Burns,OR,97720,,541-573-2622,E,,Public,8am-5pm M-F; contact station for account setup,A Cash Checks D M,,,,,,,,,,200-8,43.585661,-119.049743,2022-09-14,77073,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,201 E Highway 82,,Enterprise,OR,97828,,541-426-0320,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,200-9,45.420509,-117.275578,2022-09-14,77075,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,243 N Canyon City Blvd,,Canyon City,OR,97820,,541-575-0804,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,200-8,44.39348,-118.948587,2022-09-14,77077,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,977 S Spring St,,Klamath Falls,OR,97601,,541-884-5167,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,200-8,42.218793,-121.772593,2022-09-14,77078,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,10502 W 1st St,,La Grande,OR,97850,,541-963-8711,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,200-9,45.341144,-118.050761,2022-09-14,77079,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,2508 S 2nd St,,Nampa,ID,83686,,208-461-4556,E,,Public - Credit card at all times,8am-5pm M-F; contact station for account setup,A D M V,,,,,,,,,,200-9,43.569285,-116.545342,2022-09-14,77080,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,1819 S 1st St,,Redmond,OR,97756,,541-504-8265,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,200-9,44.259112,-121.169506,2022-09-14,77081,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,1440 N 4th St,,Lakeview,OR,97630,,541-947-2101,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,200-8,42.193475,-120.3559,2022-09-14,77083,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,702-190 Johnstonville Rd,,Susanville,CA,96130,,530-257-3416,E,,Public,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,GPS,40.40007457884133,-120.6199745000305,2022-09-14,77084,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ed Staub & Sons,19828 State Line Rd,,Tulelake,CA,96134,,530-667-2227,E,,Public - Call ahead,8am-5pm M-F; contact station for account setup,A Cash Checks D M V,,,,,,,,,,GPS,41.99750600000002,-121.5151488650818,2022-09-14,77085,2022-09-14 15:49:44 UTC,P,,,2016-07-21,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Silver Valley Propane Inc,13523 Manhasset Rd,,Apple Valley,CA,92308,,,E,,Private,,,,,,,,,,,,GPS,34.495323,-117.183586,2022-08-10,77336,2022-08-10 13:32:10 UTC,P,,,2016-08-04,,,,,,US,,,,Privé,,private,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,
LPG,Hopkins Propane,2701 12 St,,Shelbyville,MI,49344,,800-427-8969,E,,Public,8am-4pm M-F,Cash Checks D M V,,,,,,,,,,GPS,42.616228,-85.662521,2022-06-14,77386,2022-06-14 16:26:13 UTC,P,,,2016-07-28,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Defense Logistics Agency - Defense Distribution Center - Tracy Site,25600 S Chrisman Rd,,Tracy,CA,95376,,,E,,Private - Government only,,,,,,,,,,,,200-8,37.724623,-121.398169,2022-07-12,77751,2022-07-12 20:31:42 UTC,FG,29,U.S. Department of Defense,2016-08-15,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOD,MIL_BASE,,,,,,,,,,,,,,,,,
LPG,Southgate Express,110 Airport Rd,,Ames,IA,50010,,515-233-0979,E,,Public,"12pm-5pm M-F, 10am-5pm Sat-Sun",A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.000598,-93.610816,2022-03-07,78274,2022-03-07 19:49:53 UTC,P,,,2016-08-19,,,true,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Gallup Propane Service,46 Highway 118,,Gallup,NM,87305,,505-722-4640,E,,Public,8am-5:30pm M-Sat,A Cash D M V,,,,,,,,,,GPS,35.50290340519435,-108.8484577288361,2022-08-10,78367,2022-08-10 13:32:10 UTC,P,,,2016-08-25,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,All-In-One Propane,207 E Magnolia St,,Leesburg,FL,34748,,352-589-9920,E,,Public - Call ahead,9am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,28.80992,-81.873413,2022-09-14,78541,2022-09-14 15:49:44 UTC,P,,,2016-11-15,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,4 Star Sharpening Services - Propane AutoGas LLC,3523 State Rd 127,,Angola,IN,46703,,260-837-8300,E,,Public - Credit card at all times,"8am-5pm M-F, 8am-12pm Sat; 24 hour self service with access card; call 260-837-8300 to arrange for training and Superior Energy card; Also accepts Superior Energy Card",A Comdata D FleetOne M V Voyager,,,,,,,,,,GPS,41.69532086085294,-84.99979652114871,2022-09-14,78596,2022-09-14 15:49:44 UTC,P,,,2016-09-15,,,true,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Conger LP Gas,2840 US Highway 82 W,,Sylvester,GA,31791,,229-776-7336,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,GPS,31.54409964074164,-83.88140301188662,2022-07-12,78772,2022-07-12 20:31:42 UTC,P,,,2016-09-15,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Conger LP Gas,604-B N Broadfoot Blvd,,Vidalia,GA,30474,,912-537-8722,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,32.218033,-82.395955,2022-07-12,78864,2022-07-12 20:31:42 UTC,P,,,2016-09-15,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy,9387 Ocean Gateway,Right on RT 50W,Easton,MD,21601,,410-822-8261,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT Debit M V,,,,,,,,,,200-9,38.807372,-76.056406,2022-09-14,78866,2022-09-14 15:49:44 UTC,P,,,2016-08-15,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy - Felton Hardware Inc,121 W Main St,Turn off Rt 13 to Rt 12W,Felton,DE,19943,,302-284-4536,E,,Public - Card key at all times,8am-4pm M-F with Sharp Energy card; call 410-251-3020 to setup account for access,CREDIT D Debit M V,,,,,,,,,,200-9,39.009026,-75.577514,2022-09-14,78867,2022-09-14 15:49:44 UTC,P,,,2016-08-15,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,HARDWARE_STORE,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy,22945 E Piney Grove Rd,Route 113,Georgetown,DE,19947,,302-316-7000,E,,Public - Card key at all times,8am-4pm M-F (full service); 24 hour access with Sharp Energy card (self-service); call 410-251-3020 to setup account for access,ALLIANCE Cash Checks M V,,,,,,,,,,200-9,38.620643,-75.339561,2022-09-14,78868,2022-09-14 15:49:44 UTC,P,,,2016-08-15,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,TruFlame Gas Co,209 S Liberty St,,Waynesboro,GA,30830,,706-554-0346  800-387-1362,E,,Public,8am-5pm M-F,Cash Checks D M V,,,,,,,,,,200-9,33.078871,-82.006068,2022-08-10,78885,2022-08-10 13:32:10 UTC,P,,,2015-08-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,TruFlame Gas Co,22801 Highway 80 E,,Statesboro,GA,30461,,912-764-7383  800-387-1362,E,,Public,8am-5pm M-F,Cash Checks D M V,,,,,,,,,,GPS,32.425416,-81.73599,2022-08-10,78886,2022-08-10 13:32:10 UTC,P,,,2014-08-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,TruFlame Gas Co,2139 Gordon Hwy,,Augusta,GA,30930,,800-387-1362,E,,Public,8am-5pm M-F,Cash Checks D M V,,,,,,,,,,GPS,33.450362,-82.078676,2022-08-10,78887,2022-08-10 13:32:10 UTC,P,,,2015-08-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Blossman Gas Inc,1316 S Magnolia,,Wiggins,MS,39577,,601-928-4492,E,,Public - Call ahead,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),ALLIANCE Cash Checks D M V,,,,,,,,,,200-8,30.838582,-89.137538,2022-06-14,79110,2022-06-14 16:26:13 UTC,P,,,2018-05-15,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Blossman Gas Inc,11605 S Main St,,Trenton,GA,30752,,706-657-5949,E,,Public - Call ahead,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),Cash Checks D M V,,,,,,,,,,200-9,34.86322,-85.516969,2022-06-14,79112,2022-06-14 16:26:13 UTC,P,,,2014-05-01,,,true,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
